sembrada,cosechada,siniestrada,volumenproduccion,latitud,longitud,altitud,cicloproductivo_Otoño-Invierno,cicloproductivo_Perennes,cicloproductivo_Primavera-Verano,modalidad_Riego,modalidad_Temporal,cultivo_Avena forrajera en verde,cultivo_Frijol,cultivo_Maíz grano,cultivo_Pastos y praderas,cultivo_Tomate rojo (jitomate),K=8 Cluster Labels,rendimiento,cultivo,estado
27.25,27.25,0.0,125.35,19.285047,-96.438453,46.0,0,0,1,1,0,0,0,1,0,0,5,4.6,Maíz grano,Veracruz
52.1,52.1,0.0,815.37,18.649385,-99.648982,1655.0,0,1,0,0,1,0,0,0,1,0,3,15.65,Pastos y praderas,Guerrero
41.0,41.0,0.0,840.5,19.532317000000006,-98.208534,2507.0,1,0,0,1,0,1,0,0,0,0,0,20.5,Avena forrajera en verde,Tlaxcala
47.0,47.0,0.0,34.5,17.546948999999998,-98.582138,1057.0,0,0,1,0,1,0,1,0,0,0,2,0.73,Frijol,Guerrero
70.0,70.0,0.0,126.0,24.55904,-99.612688,473.0,1,0,0,1,0,0,0,1,0,0,5,1.8,Maíz grano,Tamaulipas
120.0,120.0,0.0,94.98,21.048538,-89.073709,8.0,0,0,1,0,1,0,0,1,0,0,6,0.79,Maíz grano,Yucatán
16.0,16.0,0.0,30.24,24.023988,-104.670194,1890.0,0,0,1,1,0,0,1,0,0,0,2,1.89,Frijol,Durango
43.0,43.0,0.0,114.9,16.566713,-97.013188,1443.0,1,0,0,1,0,0,0,1,0,0,5,2.67,Maíz grano,Oaxaca
90.0,90.0,0.0,106.2,17.161776,-96.208976,1411.0,0,0,1,0,1,0,0,1,0,0,6,1.18,Maíz grano,Oaxaca
38.0,38.0,0.0,788.5,20.010556,-103.516389,1350.0,1,0,0,1,0,1,0,0,0,0,0,20.75,Avena forrajera en verde,Jalisco
42.0,42.0,0.0,34.44,17.538207,-101.274552,28.0,0,0,1,0,1,0,1,0,0,0,2,0.82,Frijol,Guerrero
45.0,45.0,0.0,34.1,17.563679,-98.933232,1659.0,0,0,1,0,1,0,1,0,0,0,2,0.76,Frijol,Guerrero
28.0,28.0,0.0,112.84,18.604315,-90.732001,84.0,1,0,0,1,0,0,0,1,0,0,5,4.03,Maíz grano,Campeche
38.0,38.0,0.0,34.2,19.358387,-98.976602,2245.0,0,0,1,0,1,0,1,0,0,0,2,0.9,Frijol,México
46.0,46.0,0.0,889.18,31.390107,-106.101754,1090.0,1,0,0,1,0,1,0,0,0,0,0,19.33,Avena forrajera en verde,Chihuahua
37.0,37.0,0.0,45.14,27.311215,-102.397405,1108.0,0,0,1,1,0,0,1,0,0,0,2,1.22,Frijol,Coahuila
160.0,160.0,0.0,3040.0,20.269047,-98.942901,2003.0,0,0,1,0,1,1,0,0,0,0,0,19.0,Avena forrajera en verde,Hidalgo
333.0,333.0,0.0,133.2,20.916061,-99.566359,2426.0,0,0,1,0,1,0,0,1,0,0,6,0.4,Maíz grano,Querétaro
30.0,30.0,0.0,120.0,22.996772,-98.945677,92.0,1,0,0,1,0,0,0,1,0,0,5,4.0,Maíz grano,Tamaulipas
239.0,239.0,0.0,124.28,18.822567000000006,-97.91375,1953.0,0,0,1,0,1,0,0,1,0,0,6,0.52,Maíz grano,Puebla
54.0,54.0,0.0,43.2,20.511372,-100.996503,1731.0,0,0,1,0,1,0,1,0,0,0,2,0.8,Frijol,Guanajuato
54.2,54.2,0.0,731.7,30.633276,-109.969269,1047.0,0,1,0,1,0,0,0,0,1,0,3,13.5,Pastos y praderas,Sonora
80.0,80.0,0.0,34.4,17.497539,-93.001666,89.0,1,0,0,0,1,0,1,0,0,0,1,0.43,Frijol,Chiapas
28.0,28.0,0.0,711.2,21.772169,-102.972024,1502.0,1,0,0,1,0,1,0,0,0,0,0,25.4,Avena forrajera en verde,Zacatecas
41.0,41.0,0.0,770.8,21.011647,-89.106084,21.0,0,1,0,1,0,0,0,0,1,0,3,18.8,Pastos y praderas,Yucatán
67.0,67.0,0.0,39.5,17.432628,-97.610076,2243.0,0,0,1,0,1,0,1,0,0,0,2,0.59,Frijol,Oaxaca
46.0,46.0,0.0,41.4,19.299836,-98.334189,2220.0,0,0,1,0,1,0,1,0,0,0,2,0.9,Frijol,Tlaxcala
14.5,14.5,0.0,580.0,28.928645,-109.187092,498.0,1,0,0,1,0,0,0,0,1,0,5,40.0,Pastos y praderas,Sonora
46.0,46.0,0.0,128.8,19.974047,-98.861883,2360.0,0,0,1,1,0,0,0,1,0,0,5,2.8,Maíz grano,Hidalgo
0.4,0.4,0.0,62.57,16.130841,-96.370067,2507.0,0,0,1,1,0,0,0,0,0,1,4,156.43,Tomate rojo (jitomate),Oaxaca
193.0,100.0,93.0,100.0,16.50384,-95.057045,22.0,1,0,0,0,1,0,0,1,0,0,1,1.0,Maíz grano,Oaxaca
178.0,98.0,80.0,117.6,20.002813,-97.79627,1523.0,0,0,1,0,1,0,0,1,0,0,6,1.2,Maíz grano,Puebla
35.0,35.0,0.0,28.7,30.898246,-109.560008,1130.0,0,0,1,1,0,0,1,0,0,0,2,0.82,Frijol,Sonora
30.0,30.0,0.0,114.0,22.004147,-98.775161,23.0,1,0,0,1,0,0,0,1,0,0,5,3.8,Maíz grano,San Luis Potosí
172.0,172.0,0.0,1204.0,22.229233,-102.323069,1952.0,0,1,0,0,1,0,0,0,1,0,3,7.0,Pastos y praderas,Aguascalientes
111.0,111.0,0.0,1232.1,20.158605,-98.203252,2255.0,0,0,1,0,1,1,0,0,0,0,0,11.1,Avena forrajera en verde,Hidalgo
105.0,105.0,0.0,86.2,21.246678,-89.042975,5.0,0,0,1,0,1,0,0,1,0,0,6,0.82,Maíz grano,Yucatán
37.0,37.0,0.0,36.26,17.031124,-95.446467,541.0,1,0,0,0,1,0,1,0,0,0,1,0.98,Frijol,Oaxaca
43.0,43.0,0.0,129.0,18.910503,-103.873548,33.0,0,0,1,0,1,0,0,1,0,0,6,3.0,Maíz grano,Colima
70.0,70.0,0.0,37.1,17.807017000000005,-97.470653,2182.0,0,0,1,0,1,0,1,0,0,0,2,0.53,Frijol,Oaxaca
42.0,42.0,0.0,924.0,19.893824,-101.215305,1837.0,1,0,0,1,0,1,0,0,0,0,0,22.0,Avena forrajera en verde,Michoacán
45.0,45.0,0.0,125.5,17.668356,-98.120274,1185.0,1,0,0,1,0,0,0,1,0,0,5,2.79,Maíz grano,Oaxaca
45.0,45.0,0.0,36.9,16.471985999999998,-98.416745,51.0,1,0,0,1,0,0,1,0,0,0,1,0.82,Frijol,Guerrero
30.0,30.0,0.0,600.0,31.808944,-116.595134,18.0,1,0,0,1,0,0,0,0,1,0,5,20.0,Pastos y praderas,Baja California
30.0,30.0,0.0,120.0,20.203465,-89.288388,29.0,1,0,0,1,0,0,0,1,0,0,5,4.0,Maíz grano,Yucatán
75.0,75.0,0.0,1275.0,16.163109,-97.194655,1319.0,0,1,0,0,1,0,0,0,1,0,3,17.0,Pastos y praderas,Oaxaca
57.0,57.0,0.0,33.46,18.23424,-96.830541,1371.0,0,0,1,0,1,0,1,0,0,0,2,0.59,Frijol,Oaxaca
66.0,66.0,0.0,42.8,16.589403,-97.226188,1254.0,0,0,1,0,1,0,1,0,0,0,2,0.65,Frijol,Oaxaca
43.0,43.0,0.0,101.05,17.402424,-96.169244,1310.0,1,0,0,1,0,0,0,1,0,0,5,2.35,Maíz grano,Oaxaca
18.0,18.0,0.0,847.0,25.912021,-105.223791,1852.0,0,1,0,1,0,0,0,0,1,0,3,47.06,Pastos y praderas,Durango
30.0,30.0,0.0,645.0,30.713339,-111.833572,418.0,0,1,0,1,0,0,0,0,1,0,3,21.5,Pastos y praderas,Sonora
185.0,185.0,0.0,133.0,17.668356,-98.120274,1185.0,0,0,1,0,1,0,0,1,0,0,6,0.72,Maíz grano,Oaxaca
25.0,25.0,0.0,512.5,19.954444,-104.264444,1340.0,1,0,0,1,0,1,0,0,0,0,0,20.5,Avena forrajera en verde,Jalisco
65.0,65.0,0.0,41.55,16.655098000000002,-97.338544,1305.0,0,0,1,0,1,0,1,0,0,0,2,0.64,Frijol,Oaxaca
96.0,96.0,0.0,124.99,17.983841,-96.794698,1669.0,0,0,1,0,1,0,0,1,0,0,6,1.3,Maíz grano,Oaxaca
15.0,15.0,0.0,120.0,20.532602,-98.638621,1365.0,1,0,0,1,0,0,0,1,0,0,5,8.0,Maíz grano,Hidalgo
78.5,78.5,0.0,982.04,20.738069,-99.383113,1764.0,0,0,1,0,1,1,0,0,0,0,0,12.51,Avena forrajera en verde,Hidalgo
3.5,3.5,0.0,42.84,17.009002,-100.089367,13.0,0,0,1,1,0,0,0,0,0,1,4,12.24,Tomate rojo (jitomate),Guerrero
36.0,36.0,0.0,25.92,17.548284,-92.952994,42.0,1,0,0,0,1,0,1,0,0,0,1,0.72,Frijol,Tabasco
28.0,28.0,0.0,33.12,19.6,-103.914444,737.0,0,0,1,1,0,0,1,0,0,0,2,1.18,Frijol,Jalisco
25.0,25.0,0.0,27.5,20.162616,-102.194566,1570.0,0,0,1,1,0,0,1,0,0,0,2,1.1,Frijol,Michoacán
60.0,60.0,0.0,699.2,20.550651,-89.85624399999998,15.0,0,1,0,0,1,0,0,0,1,0,3,11.65,Pastos y praderas,Yucatán
0.22,0.22,0.0,55.32,17.008284,-96.618646,1566.0,1,0,0,1,0,0,0,0,0,1,4,251.45,Tomate rojo (jitomate),Oaxaca
180.0,180.0,0.0,118.8,17.470933,-97.56975,2140.0,0,0,1,0,1,0,0,1,0,0,6,0.66,Maíz grano,Oaxaca
30.0,30.0,0.0,115.5,18.398351,-97.736817,1806.0,0,0,1,1,0,0,0,1,0,0,5,3.85,Maíz grano,Puebla
22.0,22.0,0.0,31.24,19.883611,-103.597222,1360.0,0,0,1,0,1,0,1,0,0,0,2,1.42,Frijol,Jalisco
41.0,41.0,0.0,29.45,22.362222,-103.211667,1847.0,0,0,1,0,1,0,1,0,0,0,2,0.72,Frijol,Jalisco
45.0,45.0,0.0,23.81,18.746094,-98.024315,1657.0,0,0,1,0,1,0,1,0,0,0,2,0.53,Frijol,Puebla
1.0,1.0,0.0,92.0,18.613223,-97.305659,2521.0,0,0,1,1,0,0,0,0,0,1,4,92.0,Tomate rojo (jitomate),Puebla
75.5,75.5,0.0,34.3,17.252396,-96.154355,1406.0,0,0,1,0,1,0,1,0,0,0,2,0.45,Frijol,Oaxaca
57.9,57.9,0.0,38.2,17.104639000000002,-97.541124,2071.0,0,0,1,0,1,0,1,0,0,0,2,0.66,Frijol,Oaxaca
37.5,37.5,0.0,123.5,17.719603,-97.861138,1458.0,1,0,0,1,0,0,0,1,0,0,5,3.29,Maíz grano,Oaxaca
18.0,18.0,0.0,468.0,19.795666,-101.176392,1864.0,0,0,1,1,0,1,0,0,0,0,0,26.0,Avena forrajera en verde,Michoacán
70.0,70.0,0.0,119.7,27.029031,-101.592023,519.0,0,0,1,1,0,0,0,1,0,0,5,1.71,Maíz grano,Coahuila
18.0,18.0,0.0,1423.8,19.685548,-99.128605,2254.0,0,1,0,1,0,0,0,0,1,0,3,79.1,Pastos y praderas,México
40.0,40.0,0.0,740.0,20.865212,-89.202066,28.0,0,1,0,1,0,0,0,0,1,0,3,18.5,Pastos y praderas,Yucatán
190.0,190.0,0.0,123.5,17.561004,-97.482591,2429.0,0,0,1,0,1,0,0,1,0,0,6,0.65,Maíz grano,Oaxaca
20.0,20.0,0.0,105.0,19.190323,-96.153028,8.0,1,0,0,0,1,0,0,1,0,0,1,5.25,Maíz grano,Veracruz
31.5,31.5,0.0,551.25,21.778611,-103.780556,860.0,1,0,0,1,0,1,0,0,0,0,0,17.5,Avena forrajera en verde,Jalisco
139.25,139.25,0.0,130.89,26.785278,-101.430556,747.0,0,0,1,0,1,0,0,1,0,0,6,0.94,Maíz grano,Coahuila
30.0,30.0,0.0,33.0,18.823712,-98.582642,1808.0,0,0,1,0,1,0,1,0,0,0,2,1.1,Frijol,Puebla
33.0,33.0,0.0,130.35,18.594736,-98.844357,1156.0,1,0,0,1,0,0,0,1,0,0,5,3.95,Maíz grano,Morelos
139.0,129.0,10.0,108.36,17.177989999999998,-96.824002,1596.0,0,0,1,0,1,0,0,1,0,0,6,0.84,Maíz grano,Oaxaca
62.0,62.0,0.0,46.5,16.826736,-96.781005,1480.0,0,0,1,0,1,0,1,0,0,0,2,0.75,Frijol,Oaxaca
100.0,100.0,0.0,830.0,27.39281,-108.536229,429.0,1,0,0,0,1,1,0,0,0,0,0,8.3,Avena forrajera en verde,Chihuahua
50.0,50.0,0.0,26.0,18.090706,-92.138729,3.0,1,0,0,0,1,0,1,0,0,0,1,0.52,Frijol,Tabasco
251.0,251.0,0.0,37.65,20.908149,-99.930801,1562.0,0,0,1,0,1,0,1,0,0,0,2,0.15,Frijol,Querétaro
30.0,30.0,0.0,37.5,18.987223,-98.921439,1901.0,0,0,1,0,1,0,1,0,0,0,2,1.25,Frijol,Morelos
54.0,54.0,0.0,37.6,17.017126,-97.286098,1588.0,0,0,1,0,1,0,1,0,0,0,2,0.7,Frijol,Oaxaca
51.4,51.4,0.0,488.3,21.282578,-89.663574,2.0,0,1,0,0,1,0,0,0,1,0,3,9.5,Pastos y praderas,Yucatán
235.0,235.0,0.0,119.85,17.851128,-97.492531,2282.0,0,0,1,0,1,0,0,1,0,0,6,0.51,Maíz grano,Oaxaca
88.0,88.0,0.0,104.72,17.172094,-96.251464,1700.0,0,0,1,0,1,0,0,1,0,0,6,1.19,Maíz grano,Oaxaca
19.0,19.0,0.0,85.12,21.050821,-99.296099,1310.0,1,0,0,1,0,0,0,1,0,0,5,4.48,Maíz grano,Hidalgo
60.0,60.0,0.0,37.2,16.440065,-95.443378,160.0,1,0,0,1,0,0,1,0,0,0,1,0.62,Frijol,Oaxaca
30.0,30.0,0.0,119.4,25.122971,-106.545633,1342.0,0,0,1,1,0,0,0,1,0,0,5,3.98,Maíz grano,Durango
140.0,140.0,0.0,1400.0,20.978168,-89.441903,9.0,0,1,0,0,1,0,0,0,1,0,3,10.0,Pastos y praderas,Yucatán
80.0,80.0,0.0,48.0,20.518818,-99.88384,1870.0,0,0,1,0,1,0,1,0,0,0,2,0.6,Frijol,Querétaro
36.5,36.5,0.0,110.8,19.552722,-98.895307,2245.0,0,0,1,0,1,0,0,1,0,0,6,3.04,Maíz grano,México
33.0,33.0,0.0,29.37,18.760589000000003,-97.045468,1485.0,0,0,1,0,1,0,1,0,0,0,2,0.89,Frijol,Veracruz
222.0,74.0,148.0,32.27,22.749894,-101.085559,1719.0,0,0,1,0,1,0,1,0,0,0,2,0.44,Frijol,San Luis Potosí
26.0,26.0,0.0,33.8,19.014412,-98.400957,2144.0,0,0,1,1,0,0,1,0,0,0,2,1.3,Frijol,Puebla
155.0,155.0,0.0,127.2,20.059155,-99.221129,2085.0,0,0,1,0,1,0,0,1,0,0,6,0.82,Maíz grano,Hidalgo
20.0,20.0,0.0,25.0,30.480123,-108.940919,1000.0,0,0,1,1,0,0,1,0,0,0,2,1.25,Frijol,Sonora
70.0,70.0,0.0,1505.0,19.710414,-99.143458,2270.0,0,0,1,1,0,1,0,0,0,0,0,21.5,Avena forrajera en verde,México
3.0,3.0,0.0,51.42,20.532602,-98.638621,1365.0,1,0,0,1,0,0,0,0,0,1,4,17.14,Tomate rojo (jitomate),Hidalgo
60.0,50.0,10.0,615.0,19.796657,-97.936614,2202.0,0,0,1,0,1,1,0,0,0,0,0,12.3,Avena forrajera en verde,Puebla
62.0,62.0,0.0,34.1,20.776855,-98.679724,1680.0,1,0,0,0,1,0,1,0,0,0,1,0.55,Frijol,Hidalgo
145.0,145.0,0.0,121.0,17.908013,-98.136301,1047.0,0,0,1,0,1,0,0,1,0,0,6,0.83,Maíz grano,Oaxaca
30.0,30.0,0.0,90.0,20.585059,-90.00064,10.0,0,0,1,1,0,0,0,1,0,0,5,3.0,Maíz grano,Yucatán
25.0,25.0,0.0,562.5,30.167163,-111.117922,710.0,1,0,0,1,0,0,0,0,1,0,5,22.5,Pastos y praderas,Sonora
55.0,55.0,0.0,85.25,21.050821,-99.296099,1310.0,1,0,0,0,1,0,0,1,0,0,1,1.55,Maíz grano,Hidalgo
31.0,31.0,0.0,34.1,16.820669,-95.140423,244.0,1,0,0,0,1,0,1,0,0,0,1,1.1,Frijol,Oaxaca
39.0,39.0,0.0,32.76,17.650458,-101.548176,9.0,0,0,1,0,1,0,1,0,0,0,2,0.84,Frijol,Guerrero
30.0,30.0,0.0,27.0,20.027466,-96.649765,20.0,1,0,0,0,1,0,1,0,0,0,1,0.9,Frijol,Veracruz
3.0,3.0,0.0,60.6,20.267053,-89.34682600000002,21.0,1,0,0,1,0,0,0,0,0,1,4,20.2,Tomate rojo (jitomate),Yucatán
50.0,50.0,0.0,134.0,19.237946,-98.250301,2223.0,0,0,1,0,1,0,0,1,0,0,6,2.68,Maíz grano,Tlaxcala
44.0,44.0,0.0,100.76,17.291322,-96.619984,2063.0,1,0,0,1,0,0,0,1,0,0,5,2.29,Maíz grano,Oaxaca
30.0,30.0,0.0,570.0,19.231639,-98.295728,2196.0,0,0,1,1,0,1,0,0,0,0,0,19.0,Avena forrajera en verde,Tlaxcala
121.3,116.3,5.0,100.0,17.351761,-97.59382,2306.0,0,0,1,0,1,0,0,1,0,0,6,0.86,Maíz grano,Oaxaca
55.5,55.5,0.0,29.15,18.972155,-96.724511,484.0,0,0,1,0,1,0,1,0,0,0,2,0.53,Frijol,Veracruz
15.0,15.0,0.0,100.8,20.906389,-103.976111,1390.0,1,0,0,1,0,0,0,1,0,0,5,6.72,Maíz grano,Jalisco
142.16,142.16,0.0,85.3,20.812459,-89.453539,14.0,0,0,1,0,1,0,0,1,0,0,6,0.6,Maíz grano,Yucatán
30.0,30.0,0.0,111.0,26.089869,-99.614733,279.0,0,0,1,1,0,0,0,1,0,0,5,3.7,Maíz grano,Nuevo León
46.8,46.8,0.0,117.37,16.566713,-97.013188,1443.0,0,0,1,1,0,0,0,1,0,0,5,2.51,Maíz grano,Oaxaca
201.0,201.0,0.0,1829.1,25.833324,-103.848194,1304.0,0,1,0,0,1,0,0,0,1,0,3,9.1,Pastos y praderas,Durango
23.0,23.0,0.0,49.06,18.602231,-98.465406,1282.0,1,0,0,1,0,0,1,0,0,0,5,2.13,Frijol,Puebla
78.0,78.0,0.0,36.66,16.500607000000002,-96.106704,851.0,0,0,1,0,1,0,1,0,0,0,2,0.47,Frijol,Oaxaca
3.0,3.0,0.0,40.0,21.016154,-89.877052,6.0,0,0,1,1,0,0,0,0,0,1,4,13.33,Tomate rojo (jitomate),Yucatán
77.5,77.5,0.0,35.65,17.412913,-96.691465,2275.0,0,0,1,0,1,0,1,0,0,0,2,0.46,Frijol,Oaxaca
35.5,35.5,0.0,101.53,17.129359,-96.801996,1600.0,1,0,0,1,0,0,0,1,0,0,5,2.86,Maíz grano,Oaxaca
48.0,48.0,0.0,787.2,30.480123,-108.940919,1000.0,1,0,0,1,0,1,0,0,0,0,0,16.4,Avena forrajera en verde,Sonora
25.0,25.0,0.0,590.0,17.169004,-99.522047,292.0,0,1,0,1,0,0,0,0,1,0,3,23.6,Pastos y praderas,Guerrero
3.38,3.38,0.0,70.84,17.714089,-98.934908,1477.0,0,0,1,1,0,0,0,0,0,1,4,20.96,Tomate rojo (jitomate),Guerrero
38.0,38.0,0.0,105.22,16.655098000000002,-97.338544,1305.0,1,0,0,1,0,0,0,1,0,0,5,2.77,Maíz grano,Oaxaca
4.0,4.0,0.0,67.94,17.956257,-97.024437,587.0,1,0,0,1,0,0,0,0,0,1,4,16.99,Tomate rojo (jitomate),Oaxaca
222.0,46.0,176.0,32.44,24.048799,-98.900294,149.0,0,0,1,0,1,0,1,0,0,0,2,0.71,Frijol,Tamaulipas
155.0,155.0,0.0,80.6,20.883483,-89.888806,5.0,0,0,1,0,1,0,0,1,0,0,6,0.52,Maíz grano,Yucatán
38.0,38.0,0.0,100.7,17.102866,-96.779261,1580.0,0,0,1,1,0,0,0,1,0,0,5,2.65,Maíz grano,Oaxaca
72.0,58.5,13.5,27.49,21.008296,-99.188569,1333.0,0,0,1,0,1,0,1,0,0,0,2,0.47,Frijol,Hidalgo
29.0,29.0,0.0,110.2,18.616566,-99.181044,884.0,1,0,0,1,0,0,0,1,0,0,5,3.8,Maíz grano,Morelos
30.0,30.0,0.0,540.0,19.170023,-98.344316,2205.0,0,0,1,1,0,1,0,0,0,0,0,18.0,Avena forrajera en verde,Puebla
55.0,55.0,0.0,838.75,26.421599,-108.619966,81.0,0,1,0,1,0,0,0,0,1,0,3,15.25,Pastos y praderas,Sinaloa
48.0,48.0,0.0,816.0,19.899965,-101.333391,1850.0,1,0,0,1,0,1,0,0,0,0,0,17.0,Avena forrajera en verde,Michoacán
45.0,45.0,0.0,742.5,21.667456,-100.573918,1780.0,1,0,0,1,0,1,0,0,0,0,0,16.5,Avena forrajera en verde,San Luis Potosí
43.5,43.5,0.0,98.1,17.426393,-96.539133,1969.0,0,0,1,1,0,0,0,1,0,0,5,2.26,Maíz grano,Oaxaca
180.0,180.0,0.0,104.4,18.788703,-97.093225,1167.0,0,0,1,0,1,0,0,1,0,0,6,0.58,Maíz grano,Veracruz
160.0,160.0,0.0,107.2,18.760589000000003,-97.045468,1485.0,0,0,1,0,1,0,0,1,0,0,6,0.67,Maíz grano,Veracruz
60.0,60.0,0.0,44.0,19.785674,-98.553662,2510.0,0,0,1,0,1,0,1,0,0,0,2,0.73,Frijol,Hidalgo
38.0,38.0,0.0,107.43,18.132334,-97.070704,1031.0,0,0,1,1,0,0,0,1,0,0,5,2.83,Maíz grano,Oaxaca
83.0,83.0,0.0,1868.33,19.665061,-99.17863,2251.0,1,0,0,1,0,1,0,0,0,0,0,22.51,Avena forrajera en verde,México
100.0,100.0,0.0,810.0,27.212715000000006,-107.914305,555.0,1,0,0,0,1,1,0,0,0,0,0,8.1,Avena forrajera en verde,Chihuahua
23.0,23.0,0.0,32.2,19.635509,-98.911906,2321.0,0,0,1,1,0,0,1,0,0,0,2,1.4,Frijol,México
47.0,47.0,0.0,1271.35,21.541738,-105.286046,15.0,0,1,0,1,0,0,0,0,1,0,3,27.05,Pastos y praderas,Nayarit
40.0,40.0,0.0,114.92,18.032564,-96.913721,1140.0,1,0,0,1,0,0,0,1,0,0,5,2.87,Maíz grano,Oaxaca
35.75,35.75,0.0,102.24,16.762097,-96.489681,1547.0,1,0,0,1,0,0,0,1,0,0,5,2.86,Maíz grano,Oaxaca
20.0,20.0,0.0,110.0,22.117222,-103.264722,1666.0,0,0,1,1,0,0,0,1,0,0,5,5.5,Maíz grano,Jalisco
55.0,55.0,0.0,1650.0,21.671126,-103.327625,1703.0,0,1,0,1,0,0,0,0,1,0,3,30.0,Pastos y praderas,Zacatecas
45.0,45.0,0.0,742.5,22.26656,-101.112912,2017.0,1,0,0,1,0,1,0,0,0,0,0,16.5,Avena forrajera en verde,San Luis Potosí
135.0,135.0,0.0,1364.99,19.699854,-98.757694,2358.0,0,0,1,0,1,1,0,0,0,0,0,10.11,Avena forrajera en verde,México
65.5,65.5,0.0,117.75,17.655954,-98.10613,1184.0,0,0,1,1,0,0,0,1,0,0,5,1.8,Maíz grano,Oaxaca
75.0,75.0,0.0,30.38,24.698689,-105.994058,1708.0,0,0,1,0,1,0,1,0,0,0,2,0.41,Frijol,Durango
17.0,17.0,0.0,30.9,20.375313,-99.651181,2109.0,1,0,0,1,0,0,1,0,0,0,5,1.82,Frijol,Hidalgo
0.4,0.4,0.0,58.18,16.196313,-96.694114,1884.0,0,0,1,1,0,0,0,0,0,1,4,145.45,Tomate rojo (jitomate),Oaxaca
95.0,95.0,0.0,95.0,16.373707999999993,-95.260473,49.0,0,0,1,0,1,0,0,1,0,0,6,1.0,Maíz grano,Oaxaca
25.0,25.0,0.0,507.5,30.713339,-111.833572,418.0,1,0,0,1,0,1,0,0,0,0,0,20.3,Avena forrajera en verde,Sonora
0.6,0.6,0.0,53.9,17.930901000000006,-97.674353,1753.0,0,0,1,1,0,0,0,0,0,1,4,89.83,Tomate rojo (jitomate),Oaxaca
30.0,30.0,0.0,101.1,17.970016,-97.86166,1624.0,1,0,0,1,0,0,0,1,0,0,5,3.37,Maíz grano,Puebla
90.0,90.0,0.0,108.0,17.275525,-96.47175,2011.0,0,0,1,0,1,0,0,1,0,0,6,1.2,Maíz grano,Oaxaca
40.0,40.0,0.0,33.2,16.329045999999998,-97.916349,236.0,1,0,0,1,0,0,1,0,0,0,1,0.83,Frijol,Oaxaca
68.0,68.0,0.0,31.35,18.150762,-96.717209,746.0,1,0,0,0,1,0,1,0,0,0,1,0.46,Frijol,Oaxaca
30.0,30.0,0.0,36.0,19.805304,-100.173593,2577.0,0,0,1,1,0,0,1,0,0,0,2,1.2,Frijol,Michoacán
0.2,0.2,0.0,53.15,16.959489,-96.584911,1585.0,1,0,0,1,0,0,0,0,0,1,4,265.75,Tomate rojo (jitomate),Oaxaca
121.0,121.0,0.0,1785.0,21.922014,-103.313975,1648.0,0,1,0,0,1,0,0,0,1,0,3,14.75,Pastos y praderas,Zacatecas
21.0,21.0,0.0,592.2,20.483506,-100.963729,1736.0,1,0,0,1,0,1,0,0,0,0,0,28.2,Avena forrajera en verde,Guanajuato
41.0,41.0,0.0,902.0,18.96183,-99.593842,2029.0,0,1,0,1,0,0,0,0,1,0,3,22.0,Pastos y praderas,México
55.0,55.0,0.0,770.0,18.927619,-97.134024,1611.0,1,0,0,0,1,1,0,0,0,0,0,14.0,Avena forrajera en verde,Veracruz
28.0,28.0,0.0,26.6,21.328468,-97.879275,221.0,1,0,0,0,1,0,1,0,0,0,1,0.95,Frijol,Veracruz
163.0,163.0,0.0,113.12,17.68785,-97.03494,1767.0,0,0,1,0,1,0,0,1,0,0,6,0.69,Maíz grano,Oaxaca
59.0,59.0,0.0,44.25,16.744003,-96.837084,1468.0,0,0,1,0,1,0,1,0,0,0,2,0.75,Frijol,Oaxaca
45.0,45.0,0.0,39.6,16.866685999999998,-96.785633,1499.0,0,0,1,1,0,0,1,0,0,0,2,0.88,Frijol,Oaxaca
20.0,20.0,0.0,118.0,19.215154,-100.408334,1242.0,1,0,0,1,0,0,0,1,0,0,5,5.9,Maíz grano,Michoacán
40.0,40.0,0.0,33.2,16.279457999999998,-97.819682,460.0,1,0,0,0,1,0,1,0,0,0,1,0.83,Frijol,Oaxaca
30.0,30.0,0.0,498.0,19.202914,-98.468259,2360.0,0,0,1,0,1,1,0,0,0,0,0,16.6,Avena forrajera en verde,Puebla
30.0,30.0,0.0,106.5,29.714479,-110.573504,540.0,0,0,1,1,0,0,0,1,0,0,5,3.55,Maíz grano,Sonora
80.0,80.0,0.0,1200.0,15.926334,-96.491919,453.0,0,1,0,0,1,0,0,0,1,0,3,15.0,Pastos y praderas,Oaxaca
34.0,34.0,0.0,98.6,16.996001,-96.780591,1567.0,1,0,0,1,0,0,0,1,0,0,5,2.9,Maíz grano,Oaxaca
22.0,22.0,0.0,24.2,19.235537,-101.457328,1650.0,1,0,0,1,0,0,1,0,0,0,5,1.1,Frijol,Michoacán
13.0,13.0,0.0,109.2,21.333189,-104.587207,1163.0,0,0,1,1,0,0,0,1,0,0,5,8.4,Maíz grano,Nayarit
20.1,20.1,0.0,30.81,18.840928,-99.585596,1667.0,0,0,1,1,0,0,1,0,0,0,2,1.53,Frijol,México
24.0,24.0,0.0,30.07,17.801548,-96.959567,638.0,1,0,0,1,0,0,1,0,0,0,1,1.25,Frijol,Oaxaca
46.0,46.0,0.0,595.7,18.930389,-99.939277,2404.0,1,0,0,1,0,1,0,0,0,0,0,12.95,Avena forrajera en verde,México
35.0,35.0,0.0,98.0,18.497338,-97.290001,1727.0,0,0,1,1,0,0,0,1,0,0,5,2.8,Maíz grano,Puebla
